County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,551	12,969	21.43%	60,520
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	860	177	17.07%	1,037
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	430	34	7.33%	464
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	56	4	6.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	68	14	17.07%	82
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	48	0	0.00%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	7	5	41.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	118	495	80.75%	613
BAY	100026	ASCENSION SACRED HEART BAY	139	17	10.90%	156
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	198	33	14.29%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	64	22	25.58%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	33	23	41.07%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	10	20	66.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	418	88	17.39%	506
BREVARD	100028	PARRISH MEDICAL CENTER	125	49	28.16%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	136	40	22.73%	176
BREVARD	100177	CAPE CANAVERAL HOSPITAL	72	66	47.83%	138
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	59	2	3.28%	61
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	95	20	17.39%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	42	63	60.00%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	46	14	23.33%	60
BREVARD	23960092	VIERA HOSPITAL	73	11	13.10%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	17	27	61.36%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	792	143	15.29%	935
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	402	25	5.85%	427
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	76	43	36.13%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	221	9	3.91%	230
BROWARD	100073	HOLY CROSS HOSPITAL	224	124	35.63%	348
BROWARD	100086	BROWARD HEALTH NORTH	236	0	0.00%	236
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	38	15	28.30%	53
BROWARD	100167	PLANTATION GENERAL HOSPITAL	142	122	46.21%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	209	80	27.68%	289
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	134	2	1.47%	136
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	164	20	10.87%	184
