County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	42,933	17,529	28.99%	60,462
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	805	241	23.04%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	420	52	11.02%	472
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	42	18	30.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	60	21	25.93%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	46	2	4.17%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	4	8	66.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	465	148	24.14%	613
BAY	100026	ASCENSION SACRED HEART BAY	120	21	14.89%	141
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	188	43	18.61%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	66	20	23.26%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	45	11	19.64%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	17	13	43.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	398	108	21.34%	506
BREVARD	100028	PARRISH MEDICAL CENTER	128	88	40.74%	216
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	128	49	27.68%	177
BREVARD	100177	CAPE CANAVERAL HOSPITAL	94	46	32.86%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	32	18	36.00%	50
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	77	38	33.04%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	26	79	75.24%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	48	12	20.00%	60
BREVARD	23960092	VIERA HOSPITAL	67	17	20.24%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	28	18	39.13%	46
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	637	155	19.57%	792
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	373	47	11.19%	420
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	77	43	35.83%	120
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	195	35	15.22%	230
BROWARD	100073	HOLY CROSS HOSPITAL	204	144	41.38%	348
BROWARD	100086	BROWARD HEALTH NORTH	218	9	3.96%	227
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	40	24	37.50%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	108	156	59.09%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	171	119	41.03%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	94	4	4.08%	98
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	157	32	16.93%	189
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	174	143	45.11%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	84	35	29.41%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	184	66	26.40%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	123	40	24.54%	163
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	5	21	80.77%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	91	19	17.27%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	285	0	0.00%	285
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	35	15	30.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	3	3.16%	95
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	141	14	9.03%	155
BROWARD	111527	MEMORIAL HOSPITAL WEST	327	40	10.90%	367
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	132	46	25.84%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	6	4	40.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	87	30	25.64%	117
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	148	66	30.84%	214
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	148	105	41.50%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	130	74	36.27%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	70	9	11.39%	79
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	44	29	39.73%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	292	62	17.51%	354
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	97	31	24.22%	128
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	218	39	15.18%	257
