County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,091	13,097	21.76%	60,188
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	905	141	13.48%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	436	38	8.02%	474
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	56	4	6.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	66	15	18.52%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	47	1	2.08%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	7	5	41.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	118	495	80.75%	613
BAY	100026	ASCENSION SACRED HEART BAY	133	18	11.92%	151
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	197	36	15.45%	233
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	60	26	30.23%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	34	22	39.29%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	10	20	66.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	424	82	16.21%	506
BREVARD	100028	PARRISH MEDICAL CENTER	124	50	28.74%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	141	32	18.50%	173
BREVARD	100177	CAPE CANAVERAL HOSPITAL	72	68	48.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	58	3	4.92%	61
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	94	21	18.26%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	38	67	63.81%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	48	12	20.00%	60
BREVARD	23960092	VIERA HOSPITAL	73	11	13.10%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	19	25	56.82%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	792	143	15.29%	935
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	399	38	8.70%	437
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	77	42	35.29%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	226	4	1.74%	230
BROWARD	100073	HOLY CROSS HOSPITAL	214	134	38.51%	348
BROWARD	100086	BROWARD HEALTH NORTH	232	2	0.85%	234
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	38	15	28.30%	53
BROWARD	100167	PLANTATION GENERAL HOSPITAL	145	119	45.08%	264
