County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,008	14,776	23.92%	61,784
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	868	207	19.26%	1,075
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	452	76	14.39%	528
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	52	8	13.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	47	34	41.98%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	38	10	20.83%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	1	11	91.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	473	140	22.84%	613
BAY	100026	ASCENSION SACRED HEART BAY	119	28	19.05%	147
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	172	57	24.89%	229
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	59	27	31.40%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	52	0	0.00%	52
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	27	3	10.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	420	92	17.97%	512
BREVARD	100028	PARRISH MEDICAL CENTER	123	51	29.31%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	126	57	31.15%	183
BREVARD	100177	CAPE CANAVERAL HOSPITAL	82	58	41.43%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	64	0	0.00%	64
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	87	32	26.89%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	42	63	60.00%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	41	6	12.77%	47
BREVARD	23960092	VIERA HOSPITAL	64	20	23.81%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	26	18	40.91%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	730	181	19.87%	911
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	372	36	8.82%	408
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	78	41	34.45%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	220	10	4.35%	230
BROWARD	100073	HOLY CROSS HOSPITAL	219	139	38.83%	358
BROWARD	100086	BROWARD HEALTH NORTH	235	0	0.00%	235
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	45	19	29.69%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	135	105	43.75%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	205	85	29.31%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	118	7	5.60%	125
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	153	39	20.31%	192
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	145	172	54.26%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	116	15	11.45%	131
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	220	30	12.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	142	13	8.39%	155
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	8	18	69.23%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	82	28	25.45%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	308	0	0.00%	308
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	25	25	50.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	186	0	0.00%	186
BROWARD	111527	MEMORIAL HOSPITAL WEST	389	41	9.53%	430
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	136	42	23.60%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	8	2	20.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	107	22	17.05%	129
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	146	81	35.68%	227
