County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,336	14,797	24.20%	61,133
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	862	184	17.59%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	438	41	8.56%	479
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	45	15	25.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	53	28	34.57%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	47	1	2.08%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	6	6	50.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	469	144	23.49%	613
BAY	100026	ASCENSION SACRED HEART BAY	118	33	21.85%	151
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	194	41	17.45%	235
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	58	28	32.56%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	37	11	22.92%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	21	9	30.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	419	83	16.53%	502
BREVARD	100028	PARRISH MEDICAL CENTER	96	78	44.83%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	135	53	28.19%	188
BREVARD	100177	CAPE CANAVERAL HOSPITAL	95	45	32.14%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	58	2	3.33%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	110	5	4.35%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	38	67	63.81%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	42	18	30.00%	60
BREVARD	23960092	VIERA HOSPITAL	71	13	15.48%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	23	23	50.00%	46
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	710	134	15.88%	844
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	392	27	6.44%	419
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	73	46	38.66%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	215	15	6.52%	230
BROWARD	100073	HOLY CROSS HOSPITAL	231	117	33.62%	348
BROWARD	100086	BROWARD HEALTH NORTH	215	8	3.59%	223
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	39	25	39.06%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	123	117	48.75%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	187	103	35.52%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	129	12	8.51%	141
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	149	43	22.40%	192
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	165	152	47.95%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	106	13	10.92%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	218	32	12.80%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	107	15	12.30%	122
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	13	13	50.00%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	90	20	18.18%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	298	0	0.00%	298
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	38	12	24.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
