County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,459	15,496	25.01%	61,955
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	854	192	18.36%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	427	57	11.78%	484
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	44	16	26.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	67	14	17.28%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	43	5	10.42%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	4	8	66.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	462	151	24.63%	613
BAY	100026	ASCENSION SACRED HEART BAY	119	15	11.19%	134
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	206	34	14.17%	240
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	63	23	26.74%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	42	14	25.00%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	20	10	33.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	437	81	15.64%	518
BREVARD	100028	PARRISH MEDICAL CENTER	102	75	42.37%	177
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	131	47	26.40%	178
BREVARD	100177	CAPE CANAVERAL HOSPITAL	86	54	38.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	41	9	18.00%	50
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	88	27	23.48%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	44	61	58.10%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	48	12	20.00%	60
BREVARD	23960092	VIERA HOSPITAL	70	14	16.67%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	24	20	45.45%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	638	166	20.65%	804
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	383	50	11.55%	433
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	73	46	38.66%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	204	26	11.30%	230
BROWARD	100073	HOLY CROSS HOSPITAL	1,423	125	8.07%	1,548
BROWARD	100086	BROWARD HEALTH NORTH	227	0	0.00%	227
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	41	23	35.94%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	115	149	56.44%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	190	100	34.48%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	103	8	7.21%	111
