County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,524	14,205	23.01%	61,729
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	877	188	17.65%	1,065
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	458	49	9.66%	507
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	55	5	8.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	54	27	33.33%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	2	10	83.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	477	136	22.19%	613
BAY	100026	ASCENSION SACRED HEART BAY	126	24	16.00%	150
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	194	35	15.28%	229
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	68	19	21.84%	87
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	45	3	6.25%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	27	3	10.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	375	131	25.89%	506
BREVARD	100028	PARRISH MEDICAL CENTER	119	56	32.00%	175
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	147	57	27.94%	204
BREVARD	100177	CAPE CANAVERAL HOSPITAL	72	68	48.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	65	0	0.00%	65
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	88	31	26.05%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	28	77	73.33%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	47	13	21.67%	60
BREVARD	23960092	VIERA HOSPITAL	54	30	35.71%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	37	25	40.32%	62
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	680	202	22.90%	882
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	397	27	6.37%	424
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	77	42	35.29%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	196	34	14.78%	230
BROWARD	100073	HOLY CROSS HOSPITAL	216	132	37.93%	348
BROWARD	100086	BROWARD HEALTH NORTH	262	3	1.13%	265
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	46	18	28.13%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	141	99	41.25%	240
