County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	44,058	16,468	27.21%	60,526
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	892	154	14.72%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	408	54	11.69%	462
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	48	12	20.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	51	30	37.04%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	46	2	4.17%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	4	8	66.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	465	148	24.14%	613
BAY	100026	ASCENSION SACRED HEART BAY	123	21	14.58%	144
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	211	35	14.23%	246
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	66	20	23.26%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	44	12	21.43%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	19	11	36.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	431	75	14.82%	506
BREVARD	100028	PARRISH MEDICAL CENTER	99	75	43.10%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	119	51	30.00%	170
BREVARD	100177	CAPE CANAVERAL HOSPITAL	94	46	32.86%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	31	19	38.00%	50
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	82	33	28.70%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	31	74	70.48%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	48	12	20.00%	60
BREVARD	23960092	VIERA HOSPITAL	76	8	9.52%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	25	19	43.18%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	545	142	20.67%	687
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	375	31	7.64%	406
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	75	44	36.97%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	211	19	8.26%	230
BROWARD	100073	HOLY CROSS HOSPITAL	199	149	42.82%	348
BROWARD	100086	BROWARD HEALTH NORTH	221	15	6.36%	236
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	38	26	40.63%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	114	150	56.82%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	172	115	40.07%	287
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	94	6	6.00%	100
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	157	28	15.14%	185
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	162	155	48.90%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	85	34	28.57%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	190	60	24.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	136	27	16.56%	163
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	5	21	80.77%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	89	21	19.09%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	285	0	0.00%	285
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	31	19	38.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	3	3.16%	95
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	160	10	5.88%	170
BROWARD	111527	MEMORIAL HOSPITAL WEST	342	34	9.04%	376
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	118	60	33.71%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	4	6	60.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	85	32	27.35%	117
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	150	77	33.92%	227
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	146	107	42.29%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	147	57	27.94%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	82	9	9.89%	91
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	43	30	41.10%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	292	63	17.75%	355
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	130	40	23.53%	170
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	245	43	14.93%	288
COLLIER	110043	WILLOUGH AT NAPLES, THE	60	21	25.93%	81
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	223	36	13.90%	259
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	102	7	6.42%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	53	47	47.00%	100
