County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,180	13,253	21.93%	60,433
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	883	163	15.58%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	441	37	7.74%	478
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	54	6	10.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	57	24	29.63%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	47	1	2.08%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	7	5	41.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	118	495	80.75%	613
BAY	100026	ASCENSION SACRED HEART BAY	142	20	12.35%	162
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	193	38	16.45%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	66	20	23.26%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	32	24	42.86%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	10	20	66.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	360	112	23.73%	472
BREVARD	100028	PARRISH MEDICAL CENTER	123	51	29.31%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	138	40	22.47%	178
BREVARD	100177	CAPE CANAVERAL HOSPITAL	82	58	41.43%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	57	4	6.56%	61
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	90	25	21.74%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	43	62	59.05%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	47	13	21.67%	60
BREVARD	23960092	VIERA HOSPITAL	77	7	8.33%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	23	21	47.73%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	793	136	14.64%	929
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	398	14	3.40%	412
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	75	44	36.97%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	200	30	13.04%	230
BROWARD	100073	HOLY CROSS HOSPITAL	232	116	33.33%	348
BROWARD	100086	BROWARD HEALTH NORTH	231	0	0.00%	231
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	40	13	24.53%	53
BROWARD	100167	PLANTATION GENERAL HOSPITAL	144	120	45.45%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	231	58	20.07%	289
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	139	3	2.11%	142
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	167	24	12.57%	191
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	177	140	44.16%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	91	28	23.53%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	218	32	12.80%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	173	4	2.26%	177
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	13	13	50.00%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	79	31	28.18%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	297	0	0.00%	297
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	33	7	17.50%	40
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	2	2.13%	94
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	158	13	7.60%	171
BROWARD	111527	MEMORIAL HOSPITAL WEST	432	36	7.69%	468
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	156	22	12.36%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	5	5	50.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	164	66	28.70%	230
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	171	49	22.27%	220
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	145	108	42.69%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	141	63	30.88%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	82	9	9.89%	91
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	37	22	37.29%	59
CLAY	100226	ORANGE PARK MEDICAL CENTER	330	57	14.73%	387
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	121	7	5.47%	128
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	233	49	17.38%	282
COLLIER	110043	WILLOUGH AT NAPLES, THE	56	18	24.32%	74
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	213	53	19.92%	266
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	100	5	4.76%	105
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	73	27	27.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	30	20	40.00%	50
COLUMBIA	100102	SHANDS LAKE SHORE REGIONAL MEDICAL CENTER	19	14	42.42%	33
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	99	0	0.00%	99
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	34	21	38.18%	55
