County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,083	14,313	23.31%	61,396
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	873	173	16.54%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	458	45	8.95%	503
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	47	13	21.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	44	37	45.68%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	46	2	4.17%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	6	6	50.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	479	134	21.86%	613
BAY	100026	ASCENSION SACRED HEART BAY	121	32	20.92%	153
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	200	32	13.79%	232
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	53	33	38.37%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	38	18	32.14%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	21	9	30.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	457	67	12.79%	524
BREVARD	100028	PARRISH MEDICAL CENTER	90	84	48.28%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	128	56	30.43%	184
BREVARD	100177	CAPE CANAVERAL HOSPITAL	95	45	32.14%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	59	1	1.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	113	2	1.74%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	41	64	60.95%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	45	15	25.00%	60
BREVARD	23960092	VIERA HOSPITAL	66	18	21.43%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	23	23	50.00%	46
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	753	99	11.62%	852
