County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,151	14,674	23.73%	61,825
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	893	153	14.63%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	454	47	9.38%	501
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	55	5	8.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	44	37	45.68%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	43	5	10.42%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	9	5	35.71%	14
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	483	130	21.21%	613
BAY	100026	ASCENSION SACRED HEART BAY	111	25	18.38%	136
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	219	29	11.69%	248
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	68	18	20.93%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	48	0	0.00%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	19	11	36.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	424	84	16.54%	508
BREVARD	100028	PARRISH MEDICAL CENTER	88	91	50.84%	179
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	125	66	34.55%	191
BREVARD	100177	CAPE CANAVERAL HOSPITAL	112	28	20.00%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	56	4	6.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	109	6	5.22%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	49	56	53.33%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	39	21	35.00%	60
BREVARD	23960092	VIERA HOSPITAL	72	11	13.25%	83
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	30	14	31.82%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	659	175	20.98%	834
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	363	25	6.44%	388
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	73	46	38.66%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	213	17	7.39%	230
BROWARD	100073	HOLY CROSS HOSPITAL	240	108	31.03%	348
BROWARD	100086	BROWARD HEALTH NORTH	209	11	5.00%	220
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	35	29	45.31%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	113	151	57.20%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	215	76	26.12%	291
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	120	0	0.00%	120
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	173	16	8.47%	189
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	179	138	43.53%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	102	17	14.29%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	206	44	17.60%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	139	8	5.44%	147
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	12	14	53.85%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	88	22	20.00%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	295	0	0.00%	295
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	33	17	34.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	5	5.15%	97
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	138	16	10.39%	154
BROWARD	111527	MEMORIAL HOSPITAL WEST	321	34	9.58%	355
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	137	41	23.03%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	7	3	30.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	90	41	31.30%	131
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	166	69	29.36%	235
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	168	85	33.60%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	139	74	34.74%	213
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	90	15	14.29%	105
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	44	29	39.73%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	325	30	8.45%	355
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	101	33	24.63%	134
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	228	29	11.28%	257
COLLIER	110043	WILLOUGH AT NAPLES, THE	73	14	16.09%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	212	44	17.19%	256
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	103	8	7.21%	111
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	69	31	31.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	29	21	42.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	103	0	0.00%	103
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	19	36	65.45%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	496	107	17.74%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	325	187	36.52%	512
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	412	44	9.65%	456
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	117	33	22.00%	150
DUVAL	100151	MAYO CLINIC	305	10	3.17%	315
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	342	157	31.46%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	139	4	2.80%	143
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	14	8	36.36%	22
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	67	17	20.24%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	259	42	13.95%	301
DUVAL	23960061	WEKIVA SPRINGS	78	59	43.07%	137
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	129	108	45.57%	237
DUVAL	23960123	UF HEALTH NORTH	80	12	13.04%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	182	16	8.08%	198
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	380	162	29.89%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	318	108	25.35%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	326	87	21.07%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	71	4	5.33%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	90	9	9.09%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	2	13	86.67%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	648	301	31.72%	949
GULF	23960084	ASCENSION SACRED HEART GULF	2	19	90.48%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	24	1	4.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	7	20	74.07%	27
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	67	43	39.09%	110
HERNANDO	100264	OAK HILL HOSPITAL	266	84	24.00%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	76	0	0.00%	76
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	54	62	53.45%	116
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	56	24	30.00%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	42	22	34.38%	64
HIGHLANDS	100109	ADVENTHEALTH SEBRING	132	39	22.81%	171
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	14	7	33.33%	21
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	104	11	9.57%	115
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	575	76	11.67%	651
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	60	11	15.49%	71
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	863	136	13.61%	999
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	89	3	3.26%	92
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	66	21	24.14%	87
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	463	73	13.62%	536
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	100	9	8.26%	109
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	400	82	17.01%	482
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	26	26	50.00%	52
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	62	9	12.68%	71
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	30	12.10%	248
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	104	31	22.96%	135
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	141	1	0.70%	142
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	52	8	13.33%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	11	9	45.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	192	119	38.26%	311
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	69	17	19.77%	86
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	59	6	9.23%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	31	53	63.10%	84
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	198	15	7.04%	213
LAKE	100057	ADVENTHEALTH WATERMAN	193	107	35.67%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	247	83	25.15%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	10	11	52.38%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	31	15	32.61%	46
LEE	100012	LEE MEMORIAL HOSPITAL	253	79	23.80%	332
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	31	13	29.55%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	478	120	20.07%	598
LEE	100244	CAPE CORAL HOSPITAL	266	19	6.67%	285
LEE	120005	HEALTHPARK MEDICAL CENTER	381	74	16.26%	455
LEE	23960103	PARK ROYAL HOSPITAL	102	12	10.53%	114
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	39	21	35.00%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	398	62	13.48%	460
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	224	46	17.04%	270
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	43	12	21.82%	55
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	25	7	21.88%	32
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	35	13	27.08%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	7	8	53.33%	15
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	271	22	7.51%	293
MANATEE	100213	BLAKE MEDICAL CENTER	240	25	9.43%	265
MANATEE	110028	CENTERSTONE OF FLORIDA	32	8	20.00%	40
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	43	17	28.33%	60
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	64	46	41.82%	110
MARION	100062	ADVENTHEALTH OCALA	270	8	2.88%	278
MARION	100212	OCALA REGIONAL MEDICAL CENTER	252	4	1.56%	256
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	180	6	3.23%	186
MARION	23960060	KINDRED HOSPITAL OCALA	9	10	52.63%	19
MARION	23960073	THE VINES HOSPITAL	59	39	39.80%	98
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	41	39	48.75%	80
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	92	154	62.60%	246
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	47	53	53.00%	100
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	74	6	7.50%	80
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	36	44	55.00%	80
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	570	197	25.68%	767
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	295	207	41.24%	502
MIAMI-DADE	100020	DOCTORS HOSPITAL	77	57	42.54%	134
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	1,267	422	24.99%	1,689
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	197	57	22.44%	254
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	359	182	33.64%	541
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	67	105	61.05%	172
MIAMI-DADE	100053	HIALEAH HOSPITAL	154	78	33.62%	232
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	260	181	41.04%	441
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	30	10	25.00%	40
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	243	55	18.46%	298
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	130	25	16.13%	155
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	330	62	15.82%	392
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	49	6	10.91%	55
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	337	108	24.27%	445
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	90	14	13.46%	104
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	84	30	26.32%	114
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	87	40	31.50%	127
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	284	206	42.04%	490
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	2	30	93.75%	32
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	182	42	18.75%	224
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	346	96	21.72%	442
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	6	16	72.73%	22
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	58	2	3.33%	60
MIAMI-DADE	110040	SOUTHERN WINDS	54	18	25.00%	72
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	60	0	0.00%	60
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	206	91	30.64%	297
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	185	2	1.07%	187
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	32	15	31.91%	47
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	132	23	14.84%	155
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	60	0	0.00%	60
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	21	19	47.50%	40
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	4	5	55.56%	9
MONROE	100150	DEPOO HOSPITAL	17	28	62.22%	45
MONROE	100160	MARINERS HOSPITAL	33	8	19.51%	41
MONROE	100195	LOWER KEYS MEDICAL CENTER	48	24	33.33%	72
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	40	28	41.18%	68
OKALOOSA	100054	TWIN CITIES HOSPITAL	26	17	39.53%	43
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	86	27	23.89%	113
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	228	14	5.79%	242
OKALOOSA	111520	GULF COAST TREATMENT CENTER	26	2	7.14%	28
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	18	12	40.00%	30
OKEECHOBEE	100252	RAULERSON HOSPITAL	48	52	52.00%	100
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	643	190	22.81%	833
ORANGE	100007	ADVENTHEALTH ORLANDO	1,013	351	25.73%	1,364
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	253	42	14.24%	295
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	179	24	11.82%	203
ORANGE	100129	ASPIRE HEALTH PARTNERS	40	15	27.27%	55
ORANGE	100162	ADVENTHEALTH WINTER PARK	207	215	50.95%	422
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	82	33	28.70%	115
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	19	0	0.00%	19
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	303	152	33.41%	455
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	243	11	4.33%	254
ORANGE	120003	ADVENTHEALTH APOPKA	98	22	18.33%	120
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	31	4	11.43%	35
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	63	0	0.00%	63
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	135	0	0.00%	135
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	85	28	24.78%	113
OSCEOLA	100074	ORLANDO HEALTH ST CLOUD HOSPITAL	63	30	32.26%	93
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	147	29	16.48%	176
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	330	102	23.61%	432
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	241	101	29.53%	342
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	67	9	11.84%	76
