County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,647	11,805	19.86%	59,452
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	854	192	18.36%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	362	62	14.62%	424
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	43	7	14.00%	50
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	58	23	28.40%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	37	11	22.92%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	2	3	60.00%	5
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	514	99	16.15%	613
BAY	100026	ASCENSION SACRED HEART BAY	131	21	13.82%	152
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	188	43	18.61%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	54	32	37.21%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	40	16	28.57%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	0	0		0
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	440	68	13.39%	508
BREVARD	100028	PARRISH MEDICAL CENTER	95	58	37.91%	153
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	151	47	23.74%	198
BREVARD	100177	CAPE CANAVERAL HOSPITAL	83	57	40.71%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	55	5	8.33%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	96	19	16.52%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	44	28	38.89%	72
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	36	24	40.00%	60
BREVARD	23960092	VIERA HOSPITAL	73	11	13.10%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	14	30	68.18%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	635	114	15.22%	749
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	436	68	13.49%	504
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	73	46	38.66%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	226	8	3.42%	234
BROWARD	100073	HOLY CROSS HOSPITAL	237	111	31.90%	348
BROWARD	100086	BROWARD HEALTH NORTH	255	9	3.41%	264
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	42	12	22.22%	54
BROWARD	100167	PLANTATION GENERAL HOSPITAL	146	118	44.70%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	230	53	18.73%	283
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	104	42	28.77%	146
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	179	13	6.77%	192
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	190	127	40.06%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	86	33	27.73%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	213	37	14.80%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	167	27	13.92%	194
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	11	15	57.69%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	78	32	29.09%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	295	0	0.00%	295
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	25	15	37.50%	40
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	178	35	16.43%	213
BROWARD	111527	MEMORIAL HOSPITAL WEST	424	35	7.63%	459
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	167	11	6.18%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	5	5	50.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	156	78	33.33%	234
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	145	65	30.95%	210
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	158	95	37.55%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	161	43	21.08%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	88	37	29.60%	125
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	39	20	33.90%	59
CLAY	100226	ORANGE PARK MEDICAL CENTER	350	38	9.79%	388
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	90	16	15.09%	106
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	270	15	5.26%	285
COLLIER	110043	WILLOUGH AT NAPLES, THE	42	38	47.50%	80
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	236	21	8.17%	257
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	105	0	0.00%	105
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	86	14	14.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	30	20	40.00%	50
COLUMBIA	100102	SHANDS LAKE SHORE REGIONAL MEDICAL CENTER	24	16	40.00%	40
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	90	1	1.10%	91
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	37	18	32.73%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	499	104	17.25%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	376	69	15.51%	445
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	447	77	14.69%	524
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	114	88	43.56%	202
DUVAL	100151	MAYO CLINIC	285	24	7.77%	309
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	365	134	26.85%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	132	1	0.75%	133
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	17	5	22.73%	22
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	45	40	47.06%	85
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	319	57	15.16%	376
DUVAL	23960061	WEKIVA SPRINGS	53	53	50.00%	106
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	121	122	50.21%	243
DUVAL	23960123	UF HEALTH NORTH	80	12	13.04%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	172	40	18.87%	212
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	388	104	21.14%	492
ESCAMBIA	100093	BAPTIST HOSPITAL	284	80	21.98%	364
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	259	164	38.77%	423
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	66	9	12.00%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	103	9	8.04%	112
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	1	14	93.33%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	0		0
GADSDEN	104000	FLORIDA STATE HOSPITAL	0	0		0
GULF	23960084	ASCENSION SACRED HEART GULF	3	18	85.71%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	24	1	4.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	11	18	62.07%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	112	11	8.94%	123
HERNANDO	100264	OAK HILL HOSPITAL	277	68	19.71%	345
HERNANDO	110054	SPRINGBROOK HOSPITAL	72	0	0.00%	72
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	57	57	50.00%	114
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	59	21	26.25%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	42	39	48.15%	81
HIGHLANDS	100109	ADVENTHEALTH SEBRING	132	39	22.81%	171
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	8	13	61.90%	21
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	92	1	1.08%	93
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	613	71	10.38%	684
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	46	27	36.99%	73
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	849	196	18.76%	1,045
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	89	6	6.32%	95
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	81	19	19.00%	100
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	410	101	19.77%	511
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	96	16	14.29%	112
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	381	41	9.72%	422
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	35	17	32.69%	52
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	74	51	40.80%	125
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	25	10.29%	243
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	109	15	12.10%	124
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	147	4	2.65%	151
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	59	1	1.67%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	11	9	45.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	198	113	36.33%	311
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	68	19	21.84%	87
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	47	18	27.69%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	66	15	18.52%	81
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	211	15	6.64%	226
LAKE	100057	ADVENTHEALTH WATERMAN	215	43	16.67%	258
LAKE	100084	UF HEALTH LEESBURG HOSPITAL	259	73	21.99%	332
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	10	11	52.38%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	46	0	0.00%	46
LEE	100012	LEE MEMORIAL HOSPITAL	347	37	9.64%	384
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	25	7	21.88%	32
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	323	37	10.28%	360
LEE	100244	CAPE CORAL HOSPITAL	248	34	12.06%	282
LEE	120005	HEALTHPARK MEDICAL CENTER	364	83	18.57%	447
LEE	23960103	PARK ROYAL HOSPITAL	98	16	14.04%	114
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	33	27	45.00%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	414	73	14.99%	487
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	239	29	10.82%	268
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	33	27	45.00%	60
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	22	10	31.25%	32
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	34	14	29.17%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	8	7	46.67%	15
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	285	40	12.31%	325
MANATEE	100213	BLAKE MEDICAL CENTER	265	15	5.36%	280
MANATEE	110028	CENTERSTONE OF FLORIDA	37	8	17.78%	45
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	31	29	48.33%	60
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	100	9	8.26%	109
MARION	100062	ADVENTHEALTH OCALA	276	5	1.78%	281
MARION	100212	OCALA REGIONAL MEDICAL CENTER	222	34	13.28%	256
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	159	27	14.52%	186
MARION	23960060	KINDRED HOSPITAL OCALA	15	1	6.25%	16
MARION	23960073	THE VINES HOSPITAL	72	26	26.53%	98
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	42	28	40.00%	70
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	123	123	50.00%	246
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	61	39	39.00%	100
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	63	1	1.56%	64
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	14	66	82.50%	80
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	633	137	17.79%	770
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	371	61	14.12%	432
MIAMI-DADE	100020	DOCTORS HOSPITAL	114	20	14.93%	134
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	1,212	424	25.92%	1,636
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	276	19	6.44%	295
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	405	135	25.00%	540
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	142	44	23.66%	186
MIAMI-DADE	100053	HIALEAH HOSPITAL	209	45	17.72%	254
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	299	165	35.56%	464
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	21	19	47.50%	40
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	199	100	33.44%	299
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	141	14	9.03%	155
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	372	26	6.53%	398
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	55	6	9.84%	61
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	368	69	15.79%	437
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	80	11	12.09%	91
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	83	31	27.19%	114
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	105	22	17.32%	127
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	366	153	29.48%	519
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	17	15	46.88%	32
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	200	55	21.57%	255
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	361	56	13.43%	417
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	8	18	69.23%	26
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	29	31	51.67%	60
MIAMI-DADE	110040	SOUTHERN WINDS	72	0	0.00%	72
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	60	0	0.00%	60
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	191	42	18.03%	233
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	190	0	0.00%	190
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	35	12	25.53%	47
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	149	6	3.87%	155
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	58	2	3.33%	60
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	18	22	55.00%	40
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	0	4	100.00%	4
MONROE	100150	DEPOO HOSPITAL	15	8	34.78%	23
MONROE	100160	MARINERS HOSPITAL	12	13	52.00%	25
MONROE	100195	LOWER KEYS MEDICAL CENTER	45	15	25.00%	60
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	36	50	58.14%	86
OKALOOSA	100054	TWIN CITIES HOSPITAL	30	13	30.23%	43
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	66	47	41.59%	113
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	231	11	4.55%	242
OKALOOSA	111520	GULF COAST TREATMENT CENTER	28	0	0.00%	28
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	20	10	33.33%	30
OKEECHOBEE	100252	RAULERSON HOSPITAL	57	43	43.00%	100
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	652	140	17.68%	792
ORANGE	100007	ADVENTHEALTH ORLANDO	989	215	17.86%	1,204
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	247	5	1.98%	252
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	207	2	0.96%	209
ORANGE	100129	ASPIRE HEALTH PARTNERS	39	0	0.00%	39
ORANGE	100162	ADVENTHEALTH WINTER PARK	253	33	11.54%	286
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	77	43	35.83%	120
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	33	0	0.00%	33
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	333	126	27.45%	459
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	246	15	5.75%	261
ORANGE	120003	ADVENTHEALTH APOPKA	103	3	2.83%	106
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	29	6	17.14%	35
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	57	7	10.94%	64
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	126	0	0.00%	126
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	74	15	16.85%	89
OSCEOLA	100074	ST CLOUD REGIONAL MEDICAL CENTER	76	27	26.21%	103
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	125	0	0.00%	125
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	316	107	25.30%	423
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	201	33	14.10%	234
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	76	0	0.00%	76
OSCEOLA	23960129	BLACKBERRY CENTER	64	0	0.00%	64
PALM BEACH	100002	BETHESDA HOSPITAL EAST	238	155	39.44%	393
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	390	135	25.71%	525
PALM BEACH	100080	JFK MEDICAL CENTER	405	161	28.45%	566
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	30	40	57.14%	70
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	299	67	18.31%	366
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	142	74	34.26%	216
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	152	89	36.93%	241
PALM BEACH	100253	JUPITER MEDICAL CENTER	197	45	18.60%	242
PALM BEACH	100258	DELRAY MEDICAL CENTER	361	156	30.17%	517
PALM BEACH	104008	THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	172	40	18.87%	212
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	124	92	42.59%	216
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	191	35	15.49%	226
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	186	13	6.53%	199
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	60	0	0.00%	60
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	55	4	6.78%	59
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	75	23	23.47%	98
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	120	3	2.44%	123
